1650244681.758603, [255, 255, 255, 255, 255, 255, 255, 255, 255, 255]
1650244682.065769, [255, 255, 255, 255, 255, 255, 255, 255, 255, 255]
1650244682.298152, [255, 255, 255, 255, 255, 255, 255, 255, 255, 255]
1650244682.577694, [255, 255, 255, 255, 196, 189, 196, 198, 189, 255]
1650244682.8841002, [255, 255, 255, 190, 171, 167, 173, 173, 177, 191]
1650244683.030506, [255, 255, 255, 179, 166, 156, 165, 163, 169, 173]
1650244683.294454, [255, 255, 255, 177, 160, 154, 158, 161, 161, 168]
1650244683.491715, [255, 255, 175, 164, 150, 146, 157, 155, 159, 168]
1650244683.710155, [255, 255, 172, 156, 146, 143, 151, 155, 159, 164]
1650244683.923551, [255, 255, 169, 151, 138, 134, 145, 143, 144, 159]
1650244684.130341, [255, 255, 155, 132, 127, 125, 135, 138, 143, 154]
1650244684.334444, [255, 255, 145, 127, 123, 118, 127, 131, 136, 147]
1650244684.532941, [255, 193, 137, 124, 115, 112, 121, 124, 129, 145]
1650244684.7248151, [255, 180, 126, 109, 110, 100, 113, 116, 126, 137]
1650244684.914635, [255, 181, 121, 101, 103, 100, 106, 112, 121, 136]
1650244685.10214, [255, 184, 113, 104, 97, 89, 100, 104, 113, 134]
1650244685.290006, [255, 196, 116, 96, 93, 84, 100, 96, 107, 126]
1650244685.48063, [255, 255, 111, 90, 85, 78, 87, 90, 100, 125]
1650244685.670687, [255, 255, 113, 85, 77, 71, 81, 85, 92, 123]
1650244685.8632908, [255, 255, 118, 84, 73, 65, 75, 76, 86, 119]
1650244686.0539699, [255, 255, 119, 81, 71, 58, 69, 73, 82, 112]
1650244686.2470012, [255, 255, 132, 77, 64, 56, 65, 65, 77, 110]
1650244686.444778, [255, 255, 151, 74, 60, 50, 56, 58, 68, 103]
1650244686.6476538, [255, 255, 174, 78, 51, 46, 50, 52, 65, 109]
1650244686.847049, [255, 255, 185, 67, 47, 40, 44, 48, 64, 117]
1650244687.059956, [255, 255, 255, 77, 40, 33, 36, 39, 52, 133]
1650244687.292712, [255, 255, 255, 90, 35, 25, 32, 35, 52, 160]
1650244687.5031419, [255, 255, 255, 109, 28, 21, 27, 28, 68, 191]
1650244687.796028, [255, 255, 255, 137, 20, 16, 21, 23, 187, 255]
1650244687.9906821, [255, 255, 255, 159, 16, 14, 19, 25, 255, 255]
1650244688.312233, [255, 255, 38, 255, 255, 255, 255, 255, 255, 255]
1650244688.721688, [255, 255, 255, 255, 255, 255, 255, 255, 255, 255]
1650244688.959081, [255, 255, 255, 255, 255, 255, 255, 255, 255, 255]
1650244689.336332, [255, 255, 255, 255, 255, 255, 255, 255, 255, 255]
