1650244666.293251, [255, 255, 255, 255, 255, 255, 255, 255, 255, 255]
1650244666.603294, [255, 255, 255, 255, 255, 255, 255, 255, 255, 255]
1650244666.896661, [255, 255, 255, 255, 255, 255, 255, 255, 255, 255]
1650244667.217578, [255, 255, 255, 255, 255, 255, 255, 255, 255, 255]
1650244667.526356, [255, 255, 255, 255, 255, 255, 255, 255, 255, 255]
1650244667.690623, [255, 255, 255, 178, 146, 131, 131, 123, 126, 192]
1650244667.881686, [255, 255, 160, 99, 67, 52, 52, 49, 54, 129]
1650244668.1364071, [255, 255, 255, 115, 15, 13, 20, 255, 255, 87]
1650244668.446624, [255, 255, 255, 255, 255, 255, 255, 255, 255, 255]
