1647313955.529878, [255, 255, 255, 255, 255, 255, 255, 255, 255, 255]
1647313956.097794, [255, 255, 255, 255, 255, 255, 255, 255, 255, 255]
1647313956.713331, [255, 255, 255, 255, 255, 255, 255, 255, 255, 255]
1647313956.8098712, [73, 80, 72, 80, 104, 89, 80, 121, 93, 123]
1647313957.019059, [71, 69, 62, 65, 78, 68, 67, 88, 78, 108]
1647313957.089542, [69, 65, 56, 56, 66, 59, 61, 70, 70, 94]
1647313957.242656, [67, 62, 54, 53, 63, 56, 59, 63, 65, 84]
1647313957.372094, [66, 60, 54, 54, 62, 55, 58, 60, 63, 76]
1647313957.5074189, [65, 57, 52, 54, 62, 55, 57, 57, 60, 71]
1647313957.6440818, [64, 55, 51, 55, 64, 56, 58, 57, 60, 67]
1647313957.7840168, [61, 54, 51, 57, 66, 58, 61, 58, 59, 65]
1647313957.911467, [58, 55, 53, 62, 68, 60, 61, 60, 59, 64]
1647313958.0486982, [57, 56, 56, 68, 73, 63, 65, 62, 60, 63]
1647313958.194017, [57, 56, 57, 75, 78, 65, 68, 64, 61, 63]
1647313958.3599098, [57, 57, 60, 85, 80, 68, 68, 65, 63, 64]
1647313958.5163789, [57, 59, 63, 89, 87, 74, 72, 68, 67, 65]
1647313958.687639, [56, 59, 65, 103, 93, 76, 75, 70, 69, 67]
1647313958.884785, [55, 61, 69, 119, 104, 80, 78, 74, 71, 69]
1647313959.088834, [56, 63, 83, 255, 113, 83, 81, 77, 73, 71]
1647313959.345772, [57, 66, 114, 255, 129, 87, 83, 78, 74, 70]
1647313959.683742, [59, 73, 255, 255, 152, 93, 87, 79, 74, 70]
1647313959.988526, [60, 79, 255, 255, 255, 115, 97, 84, 76, 71]
1647313960.328692, [68, 115, 255, 255, 255, 255, 120, 95, 80, 71]
1647313960.7428842, [94, 255, 255, 255, 255, 255, 151, 114, 88, 74]
1647313961.2317922, [255, 255, 255, 255, 255, 255, 255, 255, 115, 79]
1647313961.758819, [255, 255, 255, 255, 255, 255, 255, 255, 156, 92]
1647313962.294219, [255, 255, 255, 255, 255, 255, 255, 255, 255, 103]
1647313962.855875, [255, 255, 255, 255, 255, 255, 255, 255, 255, 255]
1647313963.3708239, [255, 255, 255, 255, 255, 255, 255, 255, 255, 255]
