1647021717.687497, [98, 255, 255, 255, 255, 255, 255, 255, 255, 255]
1647021718.179786, [255, 255, 255, 255, 255, 255, 255, 255, 255, 255]
1647021718.51346, [255, 255, 255, 255, 255, 255, 255, 255, 255, 255]
1647021718.895786, [255, 255, 255, 255, 255, 255, 255, 255, 255, 255]
1647021719.185739, [255, 255, 255, 255, 255, 255, 255, 255, 255, 255]
1647021719.5978491, [255, 255, 255, 255, 255, 255, 255, 255, 255, 255]
1647021720.035059, [255, 255, 255, 255, 255, 255, 255, 255, 255, 255]
1647021720.323364, [255, 255, 255, 255, 255, 255, 255, 255, 255, 255]
1647021720.823292, [255, 255, 255, 255, 255, 255, 255, 255, 255, 255]
1647021721.017923, [255, 38, 30, 23, 11, 8, 10, 10, 15, 28]
1647021721.16539, [26, 58, 46, 34, 21, 18, 20, 21, 31, 47]
1647021721.299683, [52, 77, 60, 44, 32, 28, 30, 31, 45, 68]
1647021721.4496572, [80, 96, 74, 55, 43, 38, 41, 42, 61, 88]
1647021721.595346, [106, 115, 89, 66, 55, 50, 54, 55, 77, 108]
1647021721.744287, [134, 98, 76, 57, 59, 55, 58, 59, 80, 101]
1647021721.8832378, [134, 99, 80, 61, 65, 60, 62, 63, 81, 103]
1647021722.035247, [137, 103, 87, 68, 72, 67, 69, 69, 87, 104]
1647021722.1895401, [138, 108, 95, 78, 82, 76, 78, 77, 92, 107]
1647021722.341205, [143, 115, 106, 90, 95, 87, 88, 86, 100, 110]
1647021722.505323, [149, 125, 118, 102, 108, 101, 101, 97, 109, 115]
1647021722.688977, [159, 137, 133, 120, 125, 119, 118, 113, 123, 122]
1647021722.895972, [255, 154, 150, 140, 145, 255, 139, 132, 140, 133]
1647021723.151031, [255, 255, 255, 255, 255, 255, 255, 255, 255, 149]
1647021723.510994, [255, 255, 255, 255, 255, 255, 255, 255, 255, 255]
1647021724.023029, [255, 255, 255, 255, 255, 255, 255, 255, 255, 255]
1647021724.3299599, [255, 255, 255, 255, 255, 255, 255, 255, 255, 255]
1647021724.841931, [255, 255, 255, 255, 255, 255, 255, 255, 255, 255]
1647021725.225733, [255, 255, 255, 255, 255, 255, 255, 255, 255, 255]
