1648756125.03992, [92, 81, 160, 98, 132, 76, 112, 123, 103, 102]
1648756125.299737, [90, 79, 162, 88, 138, 78, 112, 109, 113, 109]
1648756125.556952, [100, 89, 146, 94, 137, 79, 110, 126, 105, 109]
1648756125.809938, [96, 94, 160, 91, 132, 79, 107, 118, 112, 114]
1648756126.084617, [92, 81, 154, 99, 139, 79, 108, 122, 119, 94]
1648756126.326478, [92, 92, 151, 89, 135, 78, 112, 116, 107, 113]
1648756126.5810251, [96, 89, 147, 94, 133, 79, 108, 133, 111, 119]
1648756126.8357959, [90, 81, 153, 78, 125, 73, 100, 111, 109, 114]
1648756127.1086788, [103, 83, 144, 92, 129, 76, 110, 125, 113, 110]
1648756127.354343, [92, 85, 140, 97, 143, 81, 113, 121, 111, 110]
1648756127.658493, [97, 87, 154, 88, 138, 82, 105, 123, 114, 113]
1648756127.864766, [90, 79, 137, 91, 136, 79, 106, 121, 118, 116]
1648756128.127658, [97, 83, 144, 94, 127, 73, 111, 115, 113, 93]
1648756128.383635, [92, 80, 161, 93, 138, 81, 101, 120, 109, 97]
1648756128.747224, [95, 87, 159, 91, 136, 81, 111, 127, 104, 92]
1648756128.9001548, [93, 86, 148, 83, 133, 79, 105, 115, 108, 97]
1648756129.159353, [94, 82, 142, 99, 134, 80, 107, 123, 101, 96]
1648756129.412457, [86, 88, 162, 87, 136, 80, 107, 125, 111, 108]
1648756129.672287, [98, 79, 167, 90, 141, 81, 106, 131, 119, 100]
1648756129.973973, [89, 87, 155, 87, 142, 79, 108, 123, 111, 98]
1648756130.184135, [99, 82, 152, 98, 139, 85, 100, 118, 119, 100]
1648756130.4407759, [99, 82, 156, 94, 133, 79, 105, 117, 112, 104]
1648756134.58377, [96, 87, 151, 94, 133, 75, 107, 114, 106, 108]
1648756134.6176262, [99, 86, 149, 96, 131, 79, 103, 126, 116, 109]
1648756134.617692, [96, 86, 141, 98, 145, 71, 101, 116, 124, 97]
1648756134.6177301, [91, 83, 141, 89, 136, 77, 105, 105, 110, 109]
1648756134.61776, [92, 85, 138, 102, 138, 73, 103, 122, 114, 97]
1648756134.6177878, [98, 90, 144, 93, 142, 75, 100, 128, 109, 100]
1648756134.617816, [97, 84, 141, 102, 129, 73, 97, 115, 111, 105]
1648756134.6178439, [90, 85, 151, 91, 131, 78, 111, 130, 114, 102]
1648756134.6178718, [81, 83, 151, 102, 139, 79, 109, 122, 109, 104]
1648756134.617899, [96, 81, 145, 93, 133, 74, 114, 130, 104, 107]
1648756134.6179268, [91, 77, 145, 97, 139, 81, 100, 113, 109, 105]
1648756134.6179578, [88, 83, 131, 88, 135, 76, 103, 123, 116, 103]
1648756134.617992, [94, 82, 155, 96, 132, 78, 114, 124, 112, 108]
1648756134.618022, [84, 90, 151, 93, 129, 79, 96, 128, 105, 112]
1648756134.618049, [99, 83, 152, 95, 135, 77, 98, 121, 109, 105]
1648756134.6181052, [100, 79, 145, 93, 136, 79, 101, 128, 114, 102]
1648756134.86641, [93, 94, 145, 93, 135, 78, 109, 113, 112, 109]
1648756135.117087, [97, 83, 151, 95, 141, 78, 106, 123, 111, 106]
1648756135.377554, [92, 83, 164, 87, 133, 78, 111, 116, 111, 113]
1648756135.636331, [100, 93, 154, 92, 119, 77, 106, 115, 113, 106]
1648756135.916199, [96, 74, 132, 97, 141, 76, 99, 128, 109, 101]
1648756136.1598, [87, 81, 148, 90, 131, 71, 108, 114, 116, 105]
1648756136.416767, [92, 91, 154, 89, 138, 81, 113, 111, 103, 107]
